ID,Timestamp,Multiplier,Color,Band,Points,Ingest Method
57797,2026-07-28T19:53:53.799+00:00,1.67,rgb(52, 180, 255),low,122.195,file
57794,2026-07-28T19:53:36.562+00:00,2.13,rgb(145, 62, 248),base,132.726,file
57790,2026-07-28T19:53:17.201+00:00,1.73,rgb(52, 180, 255),low,123.723,file
57787,2026-07-28T19:52:59.034+00:00,3.32,rgb(145, 62, 248),mid,151.935,file
57782,2026-07-28T19:52:32.774+00:00,1.8,rgb(52, 180, 255),low,125.44,file
57778,2026-07-28T19:52:15.488+00:00,4.16,rgb(145, 62, 248),mid,161.698,file
57773,2026-07-28T19:51:45.909+00:00,8.34,rgb(145, 62, 248),high,191.801,file
57766,2026-07-28T19:51:09.206+00:00,1.06,rgb(52, 180, 255),dust,102.522,file
57763,2026-07-28T19:50:56.169+00:00,5.72,rgb(145, 62, 248),high,175.48,file
57757,2026-07-28T19:50:23.892+00:00,1.81,rgb(52, 180, 255),low,125.68,file
57753,2026-07-28T19:50:04.705+00:00,1.38,rgb(52, 180, 255),floor,113.94,file
57750,2026-07-28T19:49:49.412+00:00,1.24,rgb(52, 180, 255),floor,109.31,file
57747,2026-07-28T19:49:35.335+00:00,5.64,rgb(145, 62, 248),high,174.871,file
57740,2026-07-28T19:49:01.701+00:00,1.73,rgb(52, 180, 255),low,123.723,file
57737,2026-07-28T19:48:45.539+00:00,1.34,rgb(52, 180, 255),floor,112.667,file
57734,2026-07-28T19:48:30.506+00:00,4.8,rgb(145, 62, 248),mid,167.891,file
57728,2026-07-28T19:48:00.291+00:00,1.46,rgb(52, 180, 255),floor,116.379,file
57725,2026-07-28T19:47:45.227+00:00,2.15,rgb(145, 62, 248),base,133.13,file
57721,2026-07-28T19:47:24.826+00:00,1.84,rgb(52, 180, 255),low,126.391,file
57718,2026-07-28T19:47:06.656+00:00,6.27,rgb(145, 62, 248),high,179.454,file
57711,2026-07-28T19:46:35.359+00:00,5.51,rgb(145, 62, 248),high,173.862,file
57706,2026-07-28T19:46:05.291+00:00,1.25,rgb(52, 180, 255),floor,109.658,file
57702,2026-07-28T19:45:53.041+00:00,1.46,rgb(52, 180, 255),floor,116.379,file
57699,2026-07-28T19:45:37.749+00:00,1.57,rgb(52, 180, 255),low,119.523,file
57695,2026-07-28T19:45:20.620+00:00,1.1,rgb(52, 180, 255),dust,104.125,file
57692,2026-07-28T19:45:09.436+00:00,3.14,rgb(145, 62, 248),mid,149.523,file
57687,2026-07-28T19:44:44.335+00:00,1,rgb(52, 180, 255),dust,100,file
57685,2026-07-28T19:44:33.161+00:00,1.91,rgb(52, 180, 255),low,128.007,file
57681,2026-07-28T19:44:15.049+00:00,1.56,rgb(52, 180, 255),low,119.246,file
57678,2026-07-28T19:43:58.746+00:00,1.77,rgb(52, 180, 255),low,124.712,file
57674,2026-07-28T19:43:41.466+00:00,1.28,rgb(52, 180, 255),floor,110.684,file
57671,2026-07-28T19:43:27.308+00:00,1.43,rgb(52, 180, 255),floor,115.48,file
57668,2026-07-28T19:43:13.045+00:00,1.22,rgb(52, 180, 255),floor,108.606,file
57665,2026-07-28T19:43:00.947+00:00,1,rgb(52, 180, 255),dust,100,file
57662,2026-07-28T19:42:49.799+00:00,1.73,rgb(52, 180, 255),low,123.723,file
57658,2026-07-28T19:42:32.512+00:00,1.26,rgb(52, 180, 255),floor,110.003,file
57655,2026-07-28T19:42:18.438+00:00,1.6,rgb(52, 180, 255),low,120.342,file
57651,2026-07-28T19:42:02.255+00:00,6.05,rgb(145, 62, 248),high,177.908,file
57645,2026-07-28T19:41:29.882+00:00,1.86,rgb(52, 180, 255),low,126.859,file
57641,2026-07-28T19:41:12.697+00:00,1.37,rgb(52, 180, 255),floor,113.625,file
57639,2026-07-28T19:40:58.498+00:00,1.77,rgb(52, 180, 255),low,124.712,file
57634,2026-07-28T19:40:41.288+00:00,1.35,rgb(52, 180, 255),floor,112.989,file
57631,2026-07-28T19:40:26.016+00:00,1.47,rgb(52, 180, 255),floor,116.674,file
57627,2026-07-28T19:40:08.941+00:00,12.3,rgb(192, 23, 180),ignition,208.618,file
57619,2026-07-28T19:39:26.491+00:00,1.26,rgb(52, 180, 255),floor,110.003,file
